work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,3,2,70,185000,91,0,86,0
2024,3,2,70,79600,91,0,86,0
2024,0,2,98,160000,91,0,86,1
2024,0,2,98,110000,91,0,86,1
2024,2,2,98,95000,91,0,86,1
2024,2,2,98,65000,91,0,86,1
2024,3,2,30,180000,13,100,12,1
2024,3,2,30,120000,13,100,12,1
2024,3,2,98,155000,91,0,86,1
2024,3,2,98,100000,91,0,86,1
2024,3,2,162,190500,13,100,12,1
2024,3,2,162,138500,13,100,12,1
2024,3,2,114,159000,13,0,12,1
2024,3,2,114,127000,13,0,12,1
2024,0,2,98,147000,91,0,86,1
2024,0,2,98,118000,91,0,86,1
2024,0,2,231,170000,91,0,86,1
2024,0,2,231,125000,91,0,86,1
2024,3,2,162,116000,91,0,86,1
2024,3,2,162,90000,91,0,86,1
2024,3,2,114,255475,91,100,86,1
2024,3,2,114,185800,91,100,86,1
2024,2,2,168,85000,91,0,86,1
2024,2,2,168,65000,91,0,86,1
2024,2,2,162,150000,91,0,86,1
2024,2,2,162,120000,91,0,86,1
2024,2,2,30,190000,91,0,86,1
2024,2,2,30,190000,91,0,86,1
2024,2,2,301,295000,91,0,86,1
2024,3,2,30,170000,91,100,86,1
2024,3,2,30,140000,91,100,86,1
2024,3,2,162,165000,91,100,86,1
2024,3,2,162,140250,91,100,86,1
2024,2,2,102,110300,91,100,86,1
2024,2,2,102,78100,91,100,86,1
2024,2,2,241,210000,91,0,86,1
2024,2,2,241,151800,91,0,86,1
2024,0,2,66,75000,91,0,86,1
2024,0,2,66,65000,91,0,86,1
2024,2,2,98,140000,91,0,86,1
2024,2,2,98,105000,91,0,86,1
2024,2,2,13,200000,91,0,86,0
2024,3,2,107,157144,91,0,86,1
2024,3,2,107,99445,91,0,86,1
2024,3,2,114,211511,13,0,12,1
2024,3,2,114,100006,13,0,12,1
2024,3,2,114,201900,91,0,86,1
2024,3,2,114,97335,91,0,86,1
2024,3,2,162,283800,91,0,86,1
2024,3,2,162,170700,91,0,86,1
2024,3,2,297,152400,91,100,86,1
2024,3,2,297,73700,91,100,86,1
2024,2,2,114,166000,91,0,86,1
2024,2,2,114,73100,91,0,86,1
2024,3,2,162,202600,91,0,86,1
2024,3,2,162,93800,91,0,86,1
2024,3,2,162,273500,91,0,86,1
2024,3,2,162,126600,91,0,86,1
2024,3,2,65,176875,91,0,86,1
2024,3,2,65,84750,91,0,86,1
2024,2,2,193,166000,91,0,86,1
2024,2,2,193,73100,91,0,86,1
2024,0,2,98,88200,91,100,86,1
2024,0,2,98,61700,91,100,86,1
2024,2,2,114,75000,91,100,86,1
2024,2,2,114,60000,91,100,86,1
2024,2,2,162,121500,91,100,86,1
2024,2,2,162,88200,91,100,86,1
2024,2,2,114,133000,91,0,86,1
2024,2,2,114,58300,91,0,86,1
2024,3,2,114,229900,91,0,86,1
2024,3,2,114,201400,91,0,86,1
2024,3,2,162,247250,91,0,86,1
2024,3,2,162,160000,91,0,86,1
2024,3,2,162,177700,91,0,86,1
2024,3,2,162,94700,91,0,86,1
2024,3,2,114,184000,91,0,86,1
2024,3,2,114,123000,91,0,86,1
2024,3,2,231,258600,91,100,86,1
2024,3,2,231,215500,91,100,86,1
2024,3,2,162,237188,91,100,86,1
2024,3,2,162,194063,91,100,86,1
2024,2,2,167,112500,91,100,86,1
2024,2,2,167,59500,91,100,86,1
2024,3,2,98,153900,91,0,86,1
2024,3,2,98,85500,91,0,86,1
2024,3,2,302,210000,91,0,86,1
2024,3,2,302,151800,91,0,86,1
2024,3,2,70,108500,91,100,86,1
2024,3,2,70,78800,91,100,86,1
2024,2,2,162,212000,91,0,86,1
2024,2,2,162,93300,91,0,86,1
2024,2,2,114,209000,91,0,86,1
2024,2,2,114,171000,91,0,86,1
2024,3,2,98,164000,91,0,86,1
2024,3,2,98,109000,91,0,86,1
2024,3,2,98,140000,91,0,86,1
2024,3,2,98,115000,91,0,86,1
2024,0,2,98,83300,91,0,86,1
2024,0,2,98,47500,91,0,86,1
2024,2,2,30,156450,91,0,86,1
2024,2,2,30,119200,91,0,86,1
2024,3,2,162,161500,91,0,86,1
2024,3,2,162,113050,91,0,86,1
2024,0,2,114,130916,91,0,86,1
2024,0,2,114,120000,91,0,86,1
2024,2,2,162,260000,91,0,86,1
2024,2,2,162,198000,91,0,86,1
2024,2,2,114,235000,91,0,86,1
2024,2,2,114,170000,91,0,86,1
2024,3,2,162,185900,91,0,86,1
2024,3,2,162,109400,91,0,86,1
2024,3,2,231,210000,91,0,86,1
2024,3,2,231,180000,91,0,86,1
2024,3,2,114,180000,91,0,86,1
2024,3,2,114,110000,91,0,86,1
2024,3,2,114,185000,91,100,86,1
2024,3,2,114,148000,91,100,86,1
2024,3,2,162,180000,91,0,86,1
2024,3,2,162,110000,91,0,86,1
2024,2,2,231,235680,91,0,86,1
2024,2,2,231,153040,91,0,86,1
2024,3,2,114,145000,91,0,86,1
2024,3,2,114,106500,91,0,86,1
2024,3,2,301,290000,91,0,86,1
2024,3,2,301,240000,91,0,86,1
2024,3,2,98,185000,91,0,86,1
2024,3,2,98,145000,91,0,86,1
2024,3,2,66,150000,91,100,86,1
2024,3,2,66,123000,91,100,86,1
2024,3,2,231,270400,91,0,86,1
2024,3,2,231,145600,91,0,86,1
2024,2,2,98,177000,91,100,86,1
2024,2,2,98,149000,91,100,86,1
2024,0,2,98,115000,91,0,86,1
2024,0,2,98,95000,91,0,86,1
2024,2,2,65,167500,91,0,86,1
2024,2,2,65,106500,91,0,86,1
2024,3,2,302,303050,91,0,86,1
2024,3,2,302,202350,91,0,86,1
2024,3,2,109,184000,91,0,86,1
2024,3,2,109,123000,91,0,86,1
2024,3,2,30,244400,31,0,31,1
2024,3,2,30,131600,31,0,31,1
2024,3,2,114,110000,91,0,86,1
2024,3,2,114,76500,91,0,86,1
2024,2,2,98,134400,91,0,86,1
2024,2,2,98,81200,91,0,86,1
2024,0,2,98,100000,91,0,86,1
2024,0,2,98,75000,91,0,86,1
2024,3,2,301,280000,91,0,86,1
2024,0,2,98,130000,91,0,86,1
2024,0,2,98,100000,91,0,86,1
2024,3,2,98,207300,91,0,86,1
2024,3,2,98,149300,91,0,86,1
2024,2,2,162,128000,91,0,86,1
2024,2,2,162,81500,91,0,86,1
2024,3,2,114,144000,91,0,86,1
2024,3,2,114,113000,91,0,86,1
2024,3,2,302,278700,91,0,86,1
2024,3,2,302,159300,91,0,86,1
2024,3,2,162,81250,32,0,32,1
2024,3,2,162,68750,32,0,32,1
2024,2,2,70,165600,91,0,86,0
2024,2,2,70,65800,91,0,86,0
2024,3,2,231,200000,91,0,86,1
2024,3,2,231,85000,91,0,86,1
2024,2,2,114,193412,13,0,12,1
2024,2,2,114,116047,13,0,12,1
2024,2,2,302,239600,91,100,86,1
2024,0,2,98,132000,91,0,86,1
2024,0,2,98,108000,91,0,86,1
2024,2,2,114,106050,91,0,86,1
2024,2,2,114,80420,91,0,86,1
2024,3,2,162,240000,91,0,86,1
2024,3,2,162,204000,91,0,86,1
2024,3,2,162,174300,91,0,86,1
2024,3,2,162,140000,91,0,86,1
2024,3,2,162,195000,91,100,86,1
2024,3,2,162,136500,91,100,86,1
2024,2,2,114,180000,91,0,86,1
2024,2,2,114,155000,91,0,86,1
2024,1,2,162,175762,91,0,86,1
2024,1,2,162,97254,91,0,86,1
2024,1,2,98,160000,91,0,86,1
2024,1,2,98,120000,91,0,86,1
2024,3,2,98,120000,91,100,86,1
2024,3,2,98,100000,91,100,86,1
2024,2,2,231,180000,91,0,86,1
2024,2,2,231,150000,91,0,86,1
2024,3,2,162,145125,91,0,86,1
2024,3,2,162,124875,91,0,86,1
2024,3,2,39,290000,91,100,86,1
2024,3,2,39,210000,91,100,86,1
2024,2,2,162,215000,91,0,86,1
2024,2,2,162,152000,91,0,86,1
2024,2,2,102,123900,91,0,86,1
2024,2,2,102,66100,91,0,86,1
2024,3,2,231,182000,91,100,86,1
2024,3,2,231,164000,91,100,86,1
2024,3,2,98,108334,91,0,86,1
2024,3,2,98,59923,91,0,86,1
2024,3,2,162,150000,91,0,86,1
2024,3,2,162,130000,91,0,86,1
2024,1,2,162,160000,91,0,86,1
2024,1,2,162,120000,91,0,86,1
2024,2,2,114,140000,91,0,86,1
2024,2,2,114,70000,91,0,86,1
2024,3,2,162,150800,91,0,86,1
2024,3,2,162,100600,91,0,86,1
2024,3,2,109,276000,91,0,86,1
2024,3,2,109,174000,91,0,86,1
2024,2,2,162,120000,91,0,86,1
2024,2,2,162,94400,91,0,86,1
2024,2,2,162,160000,91,0,86,1
2024,2,2,162,136000,91,0,86,1
2024,2,2,162,215000,91,0,86,1
2024,2,2,162,152000,91,0,86,1
2024,3,2,98,140000,91,0,86,1
2024,3,2,98,110000,91,0,86,1
2024,3,2,70,185000,91,0,86,0
2024,3,2,70,79600,91,0,86,0
2024,2,2,287,215000,6,100,6,1
2024,2,2,287,200000,6,100,6,1
2024,1,2,114,212500,91,0,86,1
2024,1,2,114,163500,91,0,86,1
2024,3,2,301,237650,91,0,86,1
2024,3,2,301,172700,91,0,86,1
2024,3,2,162,148500,91,100,86,1
2024,3,2,162,103275,91,100,86,1
2024,3,2,162,175000,91,100,86,1
2024,3,2,162,145000,91,100,86,1
2024,0,2,301,257400,91,0,86,1
2024,0,2,301,193500,91,0,86,1
2024,0,2,114,17598,61,50,59,0
2024,0,2,57,17600,61,50,59,0
2024,3,2,242,140000,91,0,86,1
2024,3,2,242,90000,91,0,86,1
2024,3,2,301,333500,91,0,86,1
2024,3,2,301,180000,91,0,86,1
2024,3,2,162,285670,91,100,86,1
2024,3,2,162,207760,91,100,86,1
2024,0,2,98,80142,64,0,62,1
2024,0,2,98,56100,64,0,62,1
2024,3,2,162,170800,91,0,86,1
2024,3,2,162,92300,91,0,86,1
2024,3,2,39,249700,91,100,86,1
2024,3,2,39,156300,91,100,86,1
2024,3,2,98,200200,91,0,86,1
2024,3,2,98,111200,91,0,86,1
2024,2,2,302,195200,91,0,86,0
2024,2,2,302,100400,91,0,86,0
2024,3,2,98,153900,91,0,86,1
2024,3,2,98,85500,91,0,86,1
2024,3,2,109,222000,91,100,86,1
2024,3,2,109,132000,91,100,86,1
2024,3,2,162,220000,91,0,86,1
2024,3,2,162,137500,91,0,86,1
2024,0,2,297,83200,91,100,86,1
2024,0,2,297,45900,91,100,86,1
2024,2,2,162,179000,91,0,86,1
2024,2,2,162,112000,91,0,86,1
2024,2,2,4,200000,91,100,86,1
2024,2,2,4,180000,91,100,86,1
2024,0,2,98,60000,31,0,31,1
2024,0,2,98,55555,31,0,31,1
2024,3,2,162,75000,32,0,32,1
2024,3,2,162,50000,32,0,32,1
2023,2,2,287,60462,22,0,22,2
2024,0,2,301,172800,91,0,86,1
2024,0,2,301,144000,91,0,86,1
2024,2,2,114,72222,5,0,5,1
2024,2,2,114,47777,5,0,5,1
2024,3,2,231,230000,91,100,86,1
2024,3,2,231,200000,91,100,86,1
2024,3,2,109,139800,91,0,86,1
2024,2,2,162,109000,91,100,86,1
2024,2,2,162,93000,91,100,86,1
2024,2,2,301,38888,73,0,71,1
2024,2,2,301,28888,73,0,71,1
2024,3,2,162,248600,91,0,86,1
2024,3,2,162,149200,91,0,86,1
2024,3,2,65,175000,91,0,86,1
2024,3,2,65,150000,91,0,86,1
2024,3,2,141,179000,91,0,86,1
2024,3,2,141,112000,91,0,86,1
2024,0,2,98,87999,91,0,86,1
2024,0,2,98,66560,91,0,86,1
2024,3,2,70,108500,91,100,86,1
2024,3,2,70,78800,91,100,86,1
2024,2,2,304,90000,91,0,86,1
2024,2,2,304,70000,91,0,86,1
2024,3,2,304,165000,91,0,86,1
2024,3,2,304,150000,91,0,86,1
2024,3,2,114,179000,91,0,86,1
2024,3,2,114,112000,91,0,86,1
2024,3,2,140,131200,91,100,86,1
2024,3,2,140,95300,91,100,86,1
2024,3,2,71,144300,91,100,86,1
2024,3,2,71,104800,91,100,86,1
2024,3,2,231,178250,91,100,86,1
2024,3,2,231,105500,91,100,86,1
2024,3,2,162,248600,91,0,86,1
2024,3,2,162,149200,91,0,86,1
2024,3,2,140,219600,91,0,86,1
2024,3,2,140,125500,91,0,86,1
2024,3,2,114,258500,91,0,86,1
2024,3,2,114,191857,91,0,86,1
2024,2,2,114,51381,91,0,86,1
2024,2,2,114,43675,91,0,86,1
2024,3,2,4,212000,91,0,86,1
2024,3,2,4,93300,91,0,86,1
2024,2,2,114,194000,91,0,86,1
2024,2,2,114,96000,91,0,86,1
2024,3,2,109,250000,91,100,86,1
2024,3,2,109,140000,91,100,86,1
2024,0,2,114,60000,55,0,53,1
2024,0,2,114,50666,55,0,53,1
2024,0,2,162,175100,91,0,86,1
2024,0,2,162,82915,91,0,86,1
2024,0,2,162,162240,91,0,86,1
2024,0,2,162,47840,91,0,86,1
2024,2,2,162,243800,91,100,86,1
2024,2,2,162,123800,91,100,86,1
2024,3,2,114,237600,91,100,86,1
2024,3,2,114,168600,91,100,86,1
2024,2,2,65,155000,91,100,86,1
2024,2,2,65,124000,91,100,86,1
2024,3,2,231,242000,13,0,12,1
2024,3,2,231,215000,13,0,12,1
2024,3,2,231,229369,91,0,86,1
2024,3,2,231,146900,91,0,86,1
2024,3,2,162,170000,91,0,86,1
2024,3,2,162,152000,91,0,86,1
2024,3,2,39,260000,91,0,86,0
2024,3,2,39,136000,91,0,86,0
2024,1,2,162,180000,91,0,86,1
2024,1,2,162,125000,91,0,86,1
2024,2,2,98,147000,91,0,86,1
2024,2,2,98,118000,91,0,86,1
2024,3,2,114,247500,91,100,86,1
2024,3,2,114,172200,91,100,86,1
2024,0,2,98,101000,91,0,86,1
2024,0,2,98,85000,91,0,86,1
2024,2,2,98,154000,91,0,86,1
2024,2,2,98,105000,91,0,86,1
2024,3,2,148,206500,91,0,86,1
2024,3,2,148,121500,91,0,86,1
2024,2,2,98,72500,91,0,86,1
2024,2,2,98,61000,91,0,86,1
2024,3,2,297,100000,32,0,32,1
2024,3,2,297,87500,32,0,32,1
2024,3,2,162,288400,91,0,86,1
2024,3,2,162,144200,91,0,86,1
2024,0,2,231,171600,91,0,86,1
2024,0,2,231,99500,91,0,86,1
2024,3,2,98,175000,91,100,86,1
2024,3,2,98,150000,91,100,86,1
2024,3,2,114,199700,91,0,86,1
2024,3,2,114,165100,91,0,86,1
2024,0,2,98,85900,61,0,59,1
2024,2,2,39,222200,91,0,86,0
2024,2,2,39,136000,91,0,86,0
2024,3,2,114,313000,91,100,86,1
2024,3,2,114,135000,91,100,86,1
2024,3,2,30,153018,91,0,86,1
2024,3,2,30,135000,91,0,86,1
2024,2,2,30,170000,91,0,86,1
2024,3,2,302,321000,91,100,86,1
2024,3,2,302,214000,91,100,86,1
2024,3,2,114,118750,32,0,32,1
2024,3,2,114,63437,32,0,32,1
2024,0,2,98,120000,91,100,86,1
2024,0,2,98,111510,91,100,86,1
2024,3,2,98,141375,91,100,86,1
2024,3,2,98,111500,91,100,86,1
2024,2,2,12,30000,7,0,7,2
2024,2,2,98,75000,91,100,86,1
2024,3,2,242,250000,91,100,86,1
2024,3,2,242,125000,91,100,86,1
2024,0,2,98,83300,91,0,86,1
2024,0,2,98,47500,91,0,86,1
2024,0,2,98,154818,91,0,86,1
2024,0,2,98,96761,91,0,86,1
2024,3,2,109,150000,32,0,32,1
2024,3,2,109,112500,32,0,32,1
2024,3,2,231,223700,91,0,86,1
2024,3,2,140,96600,91,0,86,1
2024,3,2,140,55200,91,0,86,1
2024,3,2,114,128000,91,0,86,1
2024,3,2,114,81500,91,0,86,1
2024,3,2,114,218185,91,100,86,1
2024,3,2,114,158680,91,100,86,1
2024,3,2,98,135000,91,0,86,1
2024,3,2,98,100000,91,0,86,1
2024,2,2,70,185000,91,0,86,0
2024,2,2,70,79600,91,0,86,0
2024,3,2,162,235700,91,0,86,1
2024,3,2,162,124400,91,0,86,1
2024,2,2,39,222200,91,0,86,0
2024,2,2,39,136000,91,0,86,0
2024,3,2,231,225000,91,0,86,1
2024,3,2,231,150000,91,0,86,1
2024,2,2,114,180000,91,0,86,1
2024,2,2,114,130000,91,0,86,1
2024,1,2,162,286500,91,0,86,1
2024,1,2,162,204000,91,0,86,1
2024,3,2,162,180000,91,0,86,1
2024,3,2,162,139000,91,0,86,1
2024,2,2,113,100000,91,0,86,1
2024,2,2,113,95000,91,0,86,1
2024,3,2,231,60000,12,100,10,1
2024,3,2,231,54000,12,100,10,1
2024,3,2,4,310000,91,0,86,1
2024,3,2,231,207000,91,100,86,1
2024,3,2,231,149800,91,100,86,1
2024,1,2,162,300000,91,100,86,1
2024,1,2,162,220000,91,100,86,1
2024,3,2,162,202800,91,100,86,1
2024,3,2,162,115000,91,100,86,1
2024,2,2,162,140400,91,100,86,1
2024,2,2,162,90000,91,100,86,1
2024,3,2,231,175000,91,100,86,1
2024,3,2,231,150000,91,100,86,1
2024,2,2,48,168000,91,0,86,1
2024,2,2,48,158000,91,0,86,1
2024,3,2,109,165000,91,0,86,1
2024,3,2,109,123000,91,0,86,1
2024,3,2,231,92000,3,100,3,1
2024,3,2,231,85000,3,100,3,1
2024,2,2,162,170200,91,0,86,1
2024,2,2,162,83900,91,0,86,1
2024,3,2,162,180000,91,0,86,1
2024,3,2,162,139000,91,0,86,1
2024,2,2,114,130000,91,100,86,1
2024,2,2,114,90000,91,100,86,1
2024,3,2,4,210000,91,0,86,1
2024,3,2,4,190000,91,0,86,1
2024,1,2,194,150000,91,100,86,0
2024,3,2,109,200000,91,0,86,1
2024,3,2,109,115000,91,0,86,1
2024,3,2,162,174500,91,100,86,1
2024,3,2,162,126800,91,100,86,1
2024,2,2,141,114000,13,0,12,1
2024,2,2,141,69000,13,0,12,1
2024,3,2,242,277000,91,0,86,1
2024,3,2,242,173000,91,0,86,1
2024,2,2,114,179000,91,0,86,1
2024,2,2,114,112000,91,0,86,1
2024,0,2,98,130000,91,100,86,1
2024,0,2,98,115000,91,100,86,1
2024,3,2,231,200070,13,0,12,1
2024,3,2,231,107730,13,0,12,1
2024,3,2,162,81250,91,0,86,1
2024,3,2,162,70000,91,0,86,1
2024,2,2,231,240000,91,0,86,1
2024,2,2,231,130000,91,0,86,1
2024,3,2,114,230000,91,100,86,1
2024,3,2,114,165000,91,100,86,1
2024,3,2,231,180000,91,0,86,1
2024,3,2,231,125000,91,0,86,1
2024,2,2,162,165000,91,0,86,1
2024,2,2,162,132000,91,0,86,1
2024,3,2,305,282000,91,0,86,1
2024,3,2,305,188000,91,0,86,1
2024,3,2,30,287500,91,0,86,1
2024,3,2,30,156000,91,0,86,1
2024,3,2,162,175000,91,100,86,1
2024,3,2,162,150000,91,100,86,1
2024,2,2,114,125000,91,0,86,1
2024,2,2,114,89000,91,0,86,1
2024,0,2,162,198000,91,0,86,1
2024,0,2,162,132000,91,0,86,1
2024,2,2,162,158100,91,0,86,1
2024,2,2,162,138500,91,0,86,1
2024,2,2,162,220000,91,0,86,1
2024,2,2,162,150000,91,0,86,1
2024,2,2,231,179700,91,0,86,1
2024,2,2,231,85700,91,0,86,1
2024,2,2,231,220000,91,0,86,1
2024,2,2,231,137500,91,0,86,1
2024,1,2,65,150000,91,0,86,1
2024,1,2,65,120000,91,0,86,1
2024,2,2,98,42666,57,0,55,1
2024,2,2,98,36000,57,0,55,1
2024,3,2,162,144300,91,100,86,1
2024,3,2,162,104800,91,100,86,1
2024,1,2,211,250000,91,100,86,1
2024,1,2,211,215000,91,100,86,1
2024,0,2,98,150000,91,100,86,1
2024,0,2,98,110000,91,100,86,1
2024,2,2,162,110000,91,100,86,1
2024,2,2,162,90000,91,100,86,1
2024,2,2,231,200000,91,0,86,1
2024,2,2,231,140000,91,0,86,1
2024,3,2,242,196350,91,100,86,1
2024,3,2,242,127500,91,100,86,1
2024,3,2,140,219600,91,0,86,1
2024,3,2,140,125500,91,0,86,1
2024,2,2,10,212000,91,0,86,1
2024,2,2,10,93300,91,0,86,1
2024,2,2,114,140900,91,100,86,1
2024,2,2,114,104100,91,100,86,1
2024,3,2,162,193000,91,0,86,1
2024,3,2,162,147645,91,0,86,1
2024,2,2,162,207000,91,0,86,1
2024,2,2,162,150000,91,0,86,1
2024,3,2,114,150000,91,100,86,1
2024,3,2,114,120000,91,100,86,1
2024,3,2,302,180000,91,0,86,1
2024,3,2,302,148000,91,0,86,1
2024,2,2,162,160000,91,0,86,1
2024,2,2,162,120000,91,0,86,1
2024,1,2,114,204500,91,0,86,1
2024,1,2,114,130000,91,0,86,1
2024,2,2,305,207000,91,0,86,1
2024,2,2,305,138000,91,0,86,1
2024,3,2,114,173000,91,100,86,1
2024,3,2,114,138400,91,100,86,1
2024,3,2,302,278700,91,0,86,1
2024,3,2,302,159300,91,0,86,1
2024,3,2,231,215000,91,0,86,1
2024,3,2,231,146900,91,0,86,1
2024,3,2,65,115000,91,0,86,1
2024,3,2,65,100000,91,0,86,1
2024,3,2,98,106260,91,0,86,1
2024,3,2,98,82000,91,0,86,1
2024,3,2,114,220000,91,0,86,1
2024,3,2,114,190000,91,0,86,1
2024,2,2,98,150000,91,100,86,1
2024,2,2,98,110000,91,100,86,1
2024,2,2,4,145000,91,100,86,1
2024,2,2,4,95000,91,100,86,1
2024,2,2,98,92000,91,0,86,1
2024,2,2,98,68000,91,0,86,1
2024,3,2,301,300000,32,0,32,1
2024,3,2,301,150000,32,0,32,1
2024,3,2,114,188000,91,100,86,1
2024,3,2,114,114000,91,100,86,1
2024,2,2,162,135000,91,0,86,1
2024,2,2,162,115000,91,0,86,1
2024,0,2,162,154800,91,0,86,1
2024,0,2,162,76300,91,0,86,1
2024,2,2,4,65000,91,0,86,1
2024,3,2,162,187000,91,100,86,1
2024,3,2,162,153000,91,100,86,1
2024,2,2,302,150000,91,100,86,1
2024,2,2,302,128000,91,100,86,1
2024,3,2,4,195000,91,100,86,1
2024,3,2,4,140000,91,100,86,1
2024,2,2,114,150000,91,0,86,1
2024,2,2,114,130000,91,0,86,1
2024,2,2,162,166000,91,0,86,1
2024,2,2,162,73100,91,0,86,1
2024,0,2,297,200000,91,0,86,1
2024,0,2,297,150000,91,0,86,1
2024,3,2,231,220000,91,0,86,1
2024,3,2,231,137500,91,0,86,1
2024,3,2,162,170000,91,0,86,1
2024,3,2,162,130000,91,0,86,1
2024,3,2,66,138000,91,0,86,1
2024,3,2,66,86000,91,0,86,1
2024,2,2,69,105000,91,100,86,1
2024,2,2,69,80000,91,100,86,1
2024,2,2,152,96250,91,0,86,1
2024,2,2,152,75000,91,0,86,1
2024,3,2,0,197500,91,0,86,1
2024,3,2,0,132500,91,0,86,1
2024,0,2,162,90000,91,0,86,1
2024,0,2,162,80000,91,0,86,1
2024,2,2,302,210000,91,0,86,1
2024,2,2,302,151800,91,0,86,1
2024,3,2,162,210000,91,0,86,1
2024,3,2,162,170000,91,0,86,1
2024,3,2,162,175000,91,100,86,1
2024,3,2,162,150000,91,100,86,1
2024,3,2,231,219100,91,100,86,1
2024,3,2,231,118500,91,100,86,1
2024,3,2,71,175000,91,100,86,1
2024,3,2,71,150000,91,100,86,1
2024,2,2,139,81530,13,0,12,1
2024,2,2,139,69300,13,0,12,1
2024,3,2,109,164000,91,0,86,1
2024,3,2,109,117000,91,0,86,1
2024,3,2,98,145000,91,0,86,1
2024,3,2,98,110000,91,0,86,1
2024,3,2,301,125000,91,0,86,1
2024,3,2,301,106000,91,0,86,1
2024,0,2,98,75065,91,100,86,1
2024,0,2,98,41419,91,100,86,1
2024,3,2,98,140000,91,0,86,1
2024,3,2,98,100000,91,0,86,1
2024,2,2,98,80000,91,0,86,1
2024,2,2,98,70000,91,0,86,1
2024,1,2,231,238500,91,0,86,1
2024,1,2,231,183400,91,0,86,1
2024,2,2,162,105000,91,0,86,1
2024,2,2,162,70000,91,0,86,1
2024,3,2,231,225000,91,100,86,1
2024,3,2,231,162000,91,100,86,1
2024,3,2,302,278700,91,0,86,1
2024,3,2,302,159300,91,0,86,1
2024,2,2,114,180000,91,0,86,1
2024,2,2,114,120000,91,0,86,1
2024,3,2,162,170000,91,0,86,1
2024,3,2,162,160000,91,0,86,1
2024,0,2,144,72000,91,0,86,1
2024,0,2,144,51375,91,0,86,1
2024,3,2,39,260000,91,0,86,0
2024,3,2,39,136000,91,0,86,0
2024,2,2,114,75000,91,0,86,1
2024,2,2,114,60000,91,0,86,1
2024,2,2,114,135000,91,0,86,1
2024,2,2,114,113000,91,0,86,1
2024,3,2,114,150000,91,100,86,1
2024,3,2,114,130000,91,100,86,1
2024,2,2,162,267100,91,0,86,1
2024,2,2,162,188500,91,0,86,1
2024,3,2,162,207000,91,100,86,1
2024,3,2,162,149800,91,100,86,1
2024,3,2,98,155000,13,0,12,1
2024,3,2,98,105000,13,0,12,1
2024,2,2,114,270250,91,0,86,1
2024,2,2,114,176000,91,0,86,1
2024,3,2,231,189000,91,0,86,1
2024,3,2,231,145400,91,0,86,1
2024,2,2,231,133903,91,100,86,1
2024,2,2,231,96411,91,100,86,1
2024,3,2,162,170000,91,0,86,1
2024,3,2,162,160000,91,0,86,1
2024,3,2,65,172800,91,0,86,1
2024,3,2,65,132900,91,0,86,1
2024,2,2,302,165000,91,0,86,1
2024,2,2,302,150000,91,0,86,1
2024,3,2,162,145000,91,100,86,1
2024,3,2,162,116000,91,100,86,1
2024,2,2,98,98000,91,100,86,1
2024,2,2,98,88000,91,100,86,1
2024,2,2,98,150000,91,100,86,1
2024,2,2,98,130000,91,100,86,1
2024,3,2,98,174000,91,100,86,1
2024,3,2,98,116000,91,100,86,1
2024,3,2,114,188000,91,0,86,1
2024,3,2,114,144600,91,0,86,1
2024,3,2,30,149500,91,100,86,1
2024,3,2,30,140000,91,100,86,1
2024,0,2,66,100000,91,100,86,1
2024,0,2,66,90000,91,100,86,1
2024,3,2,70,115000,91,100,86,1
2024,3,2,70,85000,91,100,86,1
2024,0,2,132,80000,91,100,86,1
2024,0,2,132,72000,91,100,86,1
2024,0,2,98,85000,91,0,86,1
2024,0,2,98,76500,91,0,86,1
2024,3,2,162,187165,13,0,12,1
2024,3,2,162,150500,13,0,12,1
2024,3,2,98,134500,91,0,86,1
2024,3,2,98,100000,91,0,86,1
2024,3,2,231,274000,91,100,86,1
2024,3,2,231,245000,91,100,86,1
2024,2,2,72,263000,91,0,86,1
2024,2,2,72,207000,91,0,86,1
2024,3,2,114,149076,91,0,86,1
2024,3,2,114,82365,91,0,86,1
2024,0,2,98,90000,91,100,86,1
2024,0,2,98,80000,91,100,86,1
2024,1,2,114,314000,13,100,12,1
2024,1,2,114,201000,13,100,12,1
2024,3,2,30,200400,91,0,86,1
2024,3,2,30,154100,91,0,86,1
2024,3,2,98,165000,6,0,6,1
2024,3,2,98,142500,6,0,6,1
2024,2,2,3,33333,31,50,31,1
2024,3,2,301,310000,91,0,86,1
2024,3,2,301,270000,91,0,86,1
2024,2,2,114,115000,91,0,86,1
2024,2,2,114,80000,91,0,86,1
2024,3,2,114,144900,91,0,86,1
2024,3,2,114,110000,91,0,86,1
2024,0,2,297,84068,91,0,86,1
2024,0,2,297,49452,91,0,86,1
2024,3,2,231,188500,91,0,86,1
2024,3,2,231,165100,91,0,86,1
2024,3,2,114,75000,32,0,32,1
2024,3,2,114,62500,32,0,32,1
2024,2,2,148,132500,91,0,86,1
2024,2,2,148,88000,91,0,86,1
2024,2,2,114,179900,91,0,86,1
2024,2,2,114,142002,91,0,86,1
2024,3,2,4,287500,91,0,86,1
2024,3,2,4,168000,91,0,86,1
2024,3,2,114,220000,91,0,86,1
2024,3,2,114,137500,91,0,86,1
2024,3,2,98,96600,91,0,86,1
2024,3,2,98,55200,91,0,86,1
2024,3,2,114,194500,91,0,86,1
2024,3,2,114,146266,91,0,86,1
